Gmt time,Open,High,Low,Close,Volume
28.05.2019 05:00:00.000,1.11819,1.11867,1.11817,1.11858,9015160156.25
28.05.2019 06:00:00.000,1.11859,1.11870,1.11768,1.11841,17131710937.5
28.05.2019 07:00:00.000,1.11842,1.11873,1.11754,1.11866,24010589843.75
28.05.2019 08:00:00.000,1.11867,1.11945,1.11841,1.11924,21136230468.75
28.05.2019 09:00:00.000,1.11924,1.11983,1.11897,1.11900,13595059570.3125
28.05.2019 10:00:00.000,1.11901,1.11907,1.11817,1.11886,13253769531.25
28.05.2019 11:00:00.000,1.11885,1.11936,1.11865,1.11935,11047370117.1875
28.05.2019 12:00:00.000,1.11934,1.11943,1.11836,1.11888,11269610351.5625
28.05.2019 13:00:00.000,1.11889,1.11949,1.11885,1.11913,17391960937.5
28.05.2019 14:00:00.000,1.11914,1.11948,1.11690,1.11738,29720529296.875
28.05.2019 15:00:00.000,1.11739,1.11816,1.11714,1.11763,26391400390.625
28.05.2019 16:00:00.000,1.11764,1.11777,1.11620,1.11652,17241789062.5
28.05.2019 17:00:00.000,1.11653,1.11713,1.11634,1.11709,12005360351.5625
28.05.2019 18:00:00.000,1.11708,1.11721,1.11633,1.11646,11714719726.5625
28.05.2019 19:00:00.000,1.11645,1.11669,1.11604,1.11652,12629530273.4375
28.05.2019 20:00:00.000,1.11650,1.11681,1.11592,1.11598,5018879882.8125
28.05.2019 21:00:00.000,1.11598,1.11659,1.11594,1.11655,3267520019.5313
28.05.2019 22:00:00.000,1.11655,1.11657,1.11632,1.11653,3582320068.3594
28.05.2019 23:00:00.000,1.11654,1.11687,1.11641,1.11681,3865629882.8125
29.05.2019 00:00:00.000,1.11682,1.11724,1.11670,1.11691,12071580078.125
29.05.2019 01:00:00.000,1.11691,1.11704,1.11647,1.11663,14610040039.0625
29.05.2019 02:00:00.000,1.11663,1.11665,1.11619,1.11643,12347759765.625
29.05.2019 03:00:00.000,1.11644,1.11661,1.11636,1.11651,7057100097.6563
29.05.2019 04:00:00.000,1.11652,1.11661,1.11620,1.11645,8133870117.1875
29.05.2019 05:00:00.000,1.11645,1.11691,1.11628,1.11664,10047320312.5
29.05.2019 06:00:00.000,1.11664,1.11672,1.11550,1.11567,18676529296.875
29.05.2019 07:00:00.000,1.11567,1.11604,1.11520,1.11536,21575529296.875
29.05.2019 08:00:00.000,1.11535,1.11592,1.11521,1.11547,19787419921.875
29.05.2019 09:00:00.000,1.11546,1.11582,1.11497,1.11559,17936080078.125
29.05.2019 10:00:00.000,1.11560,1.11588,1.11539,1.11568,15707080078.125
29.05.2019 11:00:00.000,1.11567,1.11577,1.11475,1.11513,17744609375
29.05.2019 12:00:00.000,1.11513,1.11568,1.11486,1.11495,21824199218.75
29.05.2019 13:00:00.000,1.11497,1.11501,1.11403,1.11442,25369279296.875
29.05.2019 14:00:00.000,1.11441,1.11533,1.11351,1.11421,32896500000
29.05.2019 15:00:00.000,1.11425,1.11427,1.11243,1.11352,30548300781.25
29.05.2019 16:00:00.000,1.11352,1.11394,1.11322,1.11337,14541030273.4375
29.05.2019 17:00:00.000,1.11338,1.11380,1.11261,1.11376,16598839843.75
29.05.2019 18:00:00.000,1.11376,1.11388,1.11324,1.11332,10923219726.5625
29.05.2019 19:00:00.000,1.11330,1.11347,1.11289,1.11320,9925440429.6875
29.05.2019 20:00:00.000,1.11322,1.11347,1.11299,1.11310,4431700195.3125
29.05.2019 21:00:00.000,1.11305,1.11383,1.11303,1.11353,3067760009.7656
29.05.2019 22:00:00.000,1.11353,1.11377,1.11339,1.11371,3065250000
29.05.2019 23:00:00.000,1.11371,1.11376,1.11354,1.11366,5251879882.8125
30.05.2019 00:00:00.000,1.11365,1.11427,1.11345,1.11396,10170179687.5
30.05.2019 01:00:00.000,1.11395,1.11432,1.11394,1.11395,11484490234.375
30.05.2019 02:00:00.000,1.11396,1.11400,1.11342,1.11385,13168650390.625
30.05.2019 03:00:00.000,1.11385,1.11389,1.11367,1.11381,6214890136.7188
30.05.2019 04:00:00.000,1.11382,1.11413,1.11370,1.11400,6209750000
30.05.2019 05:00:00.000,1.11401,1.11401,1.11334,1.11358,6747450195.3125
30.05.2019 06:00:00.000,1.11359,1.11368,1.11301,1.11349,14683250000
30.05.2019 07:00:00.000,1.11349,1.11357,1.11243,1.11316,19146500000
30.05.2019 08:00:00.000,1.11318,1.11379,1.11310,1.11340,14926139648.4375
30.05.2019 09:00:00.000,1.11340,1.11433,1.11320,1.11424,14859559570.3125
30.05.2019 10:00:00.000,1.11423,1.11431,1.11348,1.11367,14407919921.875
30.05.2019 11:00:00.000,1.11366,1.11401,1.11345,1.11360,13511730468.75
30.05.2019 12:00:00.000,1.11361,1.11415,1.11298,1.11313,18029320312.5
30.05.2019 13:00:00.000,1.11313,1.11331,1.11160,1.11233,24175949218.75
30.05.2019 14:00:00.000,1.11237,1.11290,1.11190,1.11262,22898310546.875
30.05.2019 15:00:00.000,1.11267,1.11399,1.11249,1.11391,24116070312.5
30.05.2019 16:00:00.000,1.11391,1.11391,1.11327,1.11359,13910070312.5
30.05.2019 17:00:00.000,1.11357,1.11399,1.11355,1.11373,10427790039.0625
30.05.2019 18:00:00.000,1.11372,1.11377,1.11330,1.11344,13207019531.25
30.05.2019 19:00:00.000,1.11344,1.11359,1.11336,1.11347,13042419921.875
30.05.2019 20:00:00.000,1.11348,1.11350,1.11286,1.11291,4445640136.7188
30.05.2019 21:00:00.000,1.11285,1.11315,1.11282,1.11293,1985640014.6484
30.05.2019 22:00:00.000,1.11293,1.11330,1.11289,1.11329,3034590087.8906
30.05.2019 23:00:00.000,1.11329,1.11346,1.11293,1.11295,5759810058.5938
31.05.2019 00:00:00.000,1.11295,1.11402,1.11290,1.11343,13231599609.375
31.05.2019 01:00:00.000,1.11344,1.11387,1.11334,1.11374,10964809570.3125
31.05.2019 02:00:00.000,1.11373,1.11373,1.11327,1.11344,12007089843.75
31.05.2019 03:00:00.000,1.11343,1.11351,1.11304,1.11306,10537900390.625
31.05.2019 04:00:00.000,1.11306,1.11308,1.11251,1.11281,9876889648.4375
31.05.2019 05:00:00.000,1.11281,1.11326,1.11266,1.11291,12549339843.75
31.05.2019 06:00:00.000,1.11292,1.11361,1.11287,1.11345,17715169921.875
31.05.2019 07:00:00.000,1.11343,1.11483,1.11322,1.11428,22532609375
31.05.2019 08:00:00.000,1.11427,1.11545,1.11427,1.11480,21257939453.125
31.05.2019 09:00:00.000,1.11479,1.11565,1.11470,1.11500,22341839843.75
31.05.2019 10:00:00.000,1.11500,1.11547,1.11462,1.11462,17573029296.875
31.05.2019 11:00:00.000,1.11462,1.11500,1.11407,1.11437,18411970703.125
31.05.2019 12:00:00.000,1.11434,1.11648,1.11430,1.11561,26443980468.75
31.05.2019 13:00:00.000,1.11561,1.11608,1.11523,1.11586,23026390625
31.05.2019 14:00:00.000,1.11586,1.11797,1.11416,1.11417,37837328125
31.05.2019 15:00:00.000,1.11418,1.11567,1.11367,1.11488,63890781250
31.05.2019 16:00:00.000,1.11491,1.11637,1.11475,1.11616,15292009765.625
31.05.2019 17:00:00.000,1.11615,1.11690,1.11571,1.11666,14511870117.1875
31.05.2019 18:00:00.000,1.11665,1.11781,1.11656,1.11729,20025320312.5
31.05.2019 19:00:00.000,1.11728,1.11747,1.11677,1.11728,18646589843.75
31.05.2019 20:00:00.000,1.11729,1.11730,1.11656,1.11678,4034820068.3594
31.05.2019 21:00:00.000,1.11678,1.11678,1.11678,1.11678,0
31.05.2019 22:00:00.000,1.11678,1.11678,1.11678,1.11678,0
31.05.2019 23:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 00:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 01:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 02:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 03:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 04:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 05:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 06:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 07:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 08:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 09:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 10:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 11:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 12:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 13:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 14:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 15:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 16:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 17:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 18:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 19:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 20:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 21:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 22:00:00.000,1.11678,1.11678,1.11678,1.11678,0
01.06.2019 23:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 00:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 01:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 02:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 03:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 04:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 05:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 06:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 07:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 08:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 09:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 10:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 11:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 12:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 13:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 14:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 15:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 16:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 17:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 18:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 19:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 20:00:00.000,1.11678,1.11678,1.11678,1.11678,0
02.06.2019 21:00:00.000,1.11607,1.11695,1.11607,1.11679,2270239990.2344
02.06.2019 22:00:00.000,1.11681,1.11737,1.11681,1.11717,5158100097.6563
02.06.2019 23:00:00.000,1.11716,1.11741,1.11705,1.11736,3827080078.125
03.06.2019 00:00:00.000,1.11736,1.11820,1.11726,1.11792,11124469726.5625
03.06.2019 01:00:00.000,1.11791,1.11862,1.11756,1.11845,11226940429.6875
03.06.2019 02:00:00.000,1.11845,1.11882,1.11825,1.11881,11592349609.375
03.06.2019 03:00:00.000,1.11881,1.11898,1.11836,1.11846,10506299804.6875
03.06.2019 04:00:00.000,1.11846,1.11861,1.11763,1.11768,7083419921.875
03.06.2019 05:00:00.000,1.11767,1.11791,1.11740,1.11747,7518290039.0625
03.06.2019 06:00:00.000,1.11745,1.11762,1.11601,1.11637,17486779296.875
03.06.2019 07:00:00.000,1.11636,1.11743,1.11617,1.11727,22931789062.5
03.06.2019 08:00:00.000,1.11727,1.11799,1.11661,1.11794,18857810546.875
